"File"	"Id"	"Bg"	"Loc"
"huanxiongshi"	"hx_f1_morgue"	"img_corridor.png"	"F1 停尸间"
"huanxiongshi"	"hx_f1_roof"	"img_corridor.png"	"F1 警局屋顶"
"huanxiongshi"	"hx_n_shen"	"img_corridor.png"	"F1 大厅 · 沈哲旁"
"huanxiongshi"	"hx_f1_boss_zone"	"img_horde.png"	"F1 地下机库 · 暴君破墙"
"huanxiongshi"	"hx_tyrant_round"	"img_horde.png"	"F1 地下机库 · vs 暴君"
"huanxiongshi"	"hx_tyrant_finisher"	"img_horde.png"	"F1 地下机库 · 致命一击"
"huanxiongshi"	"hx_f1_boss_defeated"	"img_horde.png"	"F1 地下机库 · 暴君已倒下"
"huanxiongshi"	"hx_f2_arrive"	"img_horde.png"	"F2 街道 · 岔路口"
"huanxiongshi"	"hx_f2_dog_fight"	"img_horde.png"	"F2 街道 · 丧尸犬群"
"huanxiongshi"	"hx_f2_hub"	"img_horde.png"	"F2 街道枢纽"
"huanxiongshi"	"hx_f2_car"	"img_horde.png"	"F2 翻覆警车"
"huanxiongshi"	"hx_f2_store"	"img_horde.png"	"F2 便利店货架"
"huanxiongshi"	"hx_f2_cafe"	"img_horde.png"	"F2 废弃咖啡馆"
"huanxiongshi"	"hx_f2_barricade"	"img_horde.png"	"F2 路障 · 广播柱"
"huanxiongshi"	"hx_n_aibin"	"img_horde.png"	"F2 警车后 · 艾彬"
"huanxiongshi"	"hx_n_zhou"	"img_horde.png"	"F2 街角 · 郑咤"
"huanxiongshi"	"hx_f3_arrive"	"img_horde.png"	"F3 城郊 · 铁丝网"
"huanxiongshi"	"hx_f3_horde_fight"	"img_horde.png"	"F3 城郊 · 尸潮"
"huanxiongshi"	"hx_f3_hub"	"img_horde.png"	"F3 城郊枢纽"
"huanxiongshi"	"hx_f3_shelter"	"img_corridor.png"	"F3 避难屋"
"huanxiongshi"	"hx_f3_gate"	"img_horde.png"	"F3 城郊哨所"
"huanxiongshi"	"hx_n_pilot"	"img_horde.png"	"F3 直升机坪 · 飞行员"
"huanxiongshi"	"hx_nuke_room"	"img_corridor.png"	"F3 · 核弹倒计时"
"huanxiongshi"	"hx_ending_choice"	"img_horde.png"	"F3 · 城郊岔路"
"huanxiongshi"	"hx_settle_card"	""	""
"huanxiongshi"	"hx_nuke_death"	""	""
"huanxiongshi"	"hx_lose_boss"	""	""
"jialebi"	"jb_00"	"jialebi_bg.png"	"主神空间 · 任务发布 ≪黑珍珠≫"
"jialebi"	"jb_l1_hub"	"img_zhuyuan_book.png"	"L1 · 黑珍珠甲板"
"jialebi"	"jb_01_wheel"	"img_zhuyuan_book.png"	"L1 · 舵轮"
"jialebi"	"jb_01_mast"	"img_zhuyuan_book.png"	"L1 · 主桅瞭望台"
"jialebi"	"jb_01_barrel"	"img_zhuyuan_book.png"	"L1 · 火药桶堆"
"jialebi"	"jb_01_cabin"	"img_zhuyuan_book.png"	"L1 · 船长室"
"jialebi"	"jb_npc_cook"	"img_zhuyuan_book.png"	"L1 · 厨房"
"jialebi"	"jb_l1_fight"	"img_zhuyuan_book.png"	"L1 · 甲板 · 战斗"
"jialebi"	"jb_l2_hub"	"img_corridor.png"	"L2 · 沉船湾 · 礁石湾"
"jialebi"	"jb_02_chest"	"img_corridor.png"	"L2 · 海蚀洞·宝箱"
"jialebi"	"jb_02_wreck"	"img_corridor.png"	"L2 · 沉船残骸"
"jialebi"	"jb_02_plank"	"img_corridor.png"	"L2 · 湿滑渡板"
"jialebi"	"jb_02_anchor"	"img_corridor.png"	"L2 · 锈蚀巨锚"
"jialebi"	"jb_npc_pirate"	"img_corridor.png"	"L2 · 断桅头"
"jialebi"	"jb_l2_fight"	"img_corridor.png"	"L2 · 礁湾 · 战斗"
"jialebi"	"jb_l3_hub"	"img_laser.png"	"L3 · 财宝洞 · 洞穴宝库"
"jialebi"	"jb_03_pool"	"img_laser.png"	"L3 · 月光水池"
"jialebi"	"jb_03_altar"	"img_laser.png"	"L3 · 献祭祭坛"
"jialebi"	"jb_03_bones"	"img_laser.png"	"L3 · 白骨堆"
"jialebi"	"jb_npc_ghost"	"img_laser.png"	"L3 · 洞窟阴处"
"jialebi"	"jb_l3_fight"	"img_laser.png"	"L3 · 宝库 · 战斗"
"jialebi"	"jb_03_env_cavein"	"img_laser.png"	"L3 · 坍方落石带"
"jialebi"	"jb_boss_area"	"img_laser.png"	"L3 · 巴博萨战圈"
"jialebi"	"jb_boss_round"	"img_laser.png"	"L3 · 与巴博萨决战"
"jialebi"	"jb_boss_win"	"img_laser.png"	"L3 · 巴博萨受死"
"jialebi"	"jb_ending"	"img_zhuyuan_book.png"	"财宝洞 · 洞门 · 日出"
"jialebi"	"jb_settle"	"img_zhuyuan_book.png"	"主神·结算"
"jialebi"	"jb_42_card"	""	""
"jialebi"	"jb_50_death"	""	""
"jialebi"	"jb_51_death_fight"	""	""
"jianzhong"	"jz_00"	"bg_jz_l1_shanmen.png"	"剑冢 · 山门古道"
"jianzhong"	"jz_00_trust"	"img_zhuyuan_book.png"	"剑冢 · 山门古道"
"jianzhong"	"jz_00_bow"	"img_zhuyuan_book.png"	"剑冢 · 山门古道"
"jianzhong"	"jz_00_rush"	"img_zhuyuan_book.png"	"剑冢 · 山门古道 · 强闯"
"jianzhong"	"jz_03_oldman_rush_win"	"img_zhuyuan_book.png"	"剑冢 · 山门古道"
"jianzhong"	"jz_01"	"bg_jz_l1_shanmen.png"	"L1 · 山门古道"
"jianzhong"	"jz_02_huangjing"	"img_zhuyuan_book.png"	"L1 · 荒径断碑"
"jianzhong"	"jz_02_beilin"	"img_zhuyuan_book.png"	"L1 · 碑林"
"jianzhong"	"jz_03_oldman"	"img_zhuyuan_book.png"	"L1 · 守陵人小屋"
"jianzhong"	"jz_06_arrive_l2"	"img_corridor.png"	"L2 · 埋剑长廊"
"jianzhong"	"jz_10_arrive_l2"	"img_corridor.png"	"L2 · 埋剑长廊"
"jianzhong"	"jz_11_sword_tassel"	"img_corridor.png"	"L2 · 藏剑龛"
"jianzhong"	"jz_12_mirror1"	"img_corridor.png"	"L2 · 试剑龛 · 剑心幻影"
"jianzhong"	"jz_13_mirror1_win"	"img_corridor.png"	"L2 · 试剑龛"
"jianzhong"	"jz_13_jianming"	"img_corridor.png"	"L2 · 铭剑龛 · 剑铭"
"jianzhong"	"jz_14_rust_win"	"img_corridor.png"	"L2 · 长廊"
"jianzhong"	"jz_15_echo"	"img_corridor.png"	"L2 · 断剑龛 · 剑鸣回响"
"jianzhong"	"jz_15_echo_win"	"img_corridor.png"	"L2 · 断剑龛"
"jianzhong"	"jz_16_open_gate_l2"	"img_corridor.png"	"L2 · 长廊中段"
"jianzhong"	"jz_20_arrive_l3"	"img_laser.png"	"L3 · 剑冢深谷"
"jianzhong"	"jz_21_shizhong"	"img_laser.png"	"L3 · 深谷石冢"
"jianzhong"	"jz_22_sword_marks"	"img_laser.png"	"L3 · 谷壁剑痕"
"jianzhong"	"jz_23_mirror2"	"img_laser.png"	"L3 · 深谷 · 心魔显影"
"jianzhong"	"jz_23_mirror2_win"	"img_laser.png"	"L3 · 深谷"
"jianzhong"	"jz_24_open_gate_l3"	"img_laser.png"	"L3 · 深谷石门已成"
"jianzhong"	"jz_30_arrive_l4"	"img_laser.png"	"L4 · 无名剑碑之巅"
"jianzhong"	"jz_32_guard"	"img_laser.png"	"L4 · 剑碑广场"
"jianzhong"	"jz_33_cliff"	"img_laser.png"	"L4 · 断崖"
"jianzhong"	"jz_31_stele_north"	"img_laser.png"	"L4 · 北残碑"
"jianzhong"	"jz_31_stele_east"	"img_laser.png"	"L4 · 东剑痕碑"
"jianzhong"	"jz_31_stele_west"	"img_laser.png"	"L4 · 西剑痕碑"
"jianzhong"	"jz_31_stele_south"	"img_laser.png"	"L4 · 南残碑"
"jianzhong"	"jz_34_stele_secret"	"img_laser.png"	"L4 · 剑碑隐文破译"
"jianzhong"	"jz_41_prequel"	"img_laser.png"	"L4 · 无名剑碑 · 对峙"
"jianzhong"	"jz_42_boss"	"img_laser.png"	"L4 · 无名剑碑 · 决战"
"jianzhong"	"jz_boss_round"	"img_laser.png"	"L4 · 无名剑碑 · 激战"
"jianzhong"	"jz_50_choice"	"img_laser.png"	"L4 · 无名剑碑"
"jianzhong"	"jz_51_ending_took"	"img_laser.png"	"L4 · 无名剑碑"
"jianzhong"	"jz_51_ending_spare"	"img_laser.png"	"L4 · 无名剑碑"
"jianzhong"	"jz_52_card"	""	""
"jianzhong"	"jz_33_mirror_apex"	"img_laser.png"	"L4 · 剑主幻影"
"jianzhong"	"jz_33_mirror_apex_win"	"img_laser.png"	"L4 · 剑主幻影"
"jianzhong"	"jz_99_death"	""	""
"jianzhong"	"jz_99_death_boss"	""	""
"jianzhong"	"jz_99_sancollapse"	""	""
"jiguancheng"	"jg_00"	"jiguancheng_bg.png"	"机关城 · 外城广场"
"jiguancheng"	"jg_01"	"img_zhuyuan_book.png"	"L1 · 城门与外围"
"jiguancheng"	"jg_02_gear_key"	"img_zhuyuan_book.png"	"L1 · 深巷藏龛"
"jiguancheng"	"jg_02_ling_a"	"img_zhuyuan_book.png"	"L1 · 墨令残片 · 甲"
"jiguancheng"	"jg_05_rune_bell"	"img_zhuyuan_book.png"	"L1 · 门楼铜钟"
"jiguancheng"	"jg_05_ancestor"	"img_zhuyuan_book.png"	"L1 · 墨门先贤绘像"
"jiguancheng"	"jg_05_rune_arrow"	"img_zhuyuan_book.png"	"L1 · 箭楼残件（铭文 1/4）"
"jiguancheng"	"jg_02_arrive_workshop"	"img_laser.png"	"L2 · 齿轮工坊"
"jiguancheng"	"jg_11_gear_a"	"img_laser.png"	"L2 · 齿轮机关 · 甲"
"jiguancheng"	"jg_11_gear_b"	"img_laser.png"	"L2 · 齿轮机关 · 乙"
"jiguancheng"	"jg_11_gear_c"	"img_laser.png"	"L2 · 齿轮机关 · 丙"
"jiguancheng"	"jg_05_rune_workshop"	"img_laser.png"	"L2 · 天桥铭牌（铭文 2/4）"
"jiguancheng"	"jg_04_parts"	"img_laser.png"	"L2 · 地沟零件池"
"jiguancheng"	"jg_02_rune_done"	"img_laser.png"	"机关城 · 铭文集拓"
"jiguancheng"	"jg_06_turn"	"img_laser.png"	"L2 · 工坊枢纽 · 关键转折"
"jiguancheng"	"jg_06_rash"	"img_laser.png"	"L2 · 齿轮阵 · 铁卫增援"
"jiguancheng"	"jg_13_guard3_reinf"	"img_laser.png"	"L2 · 齿轮阵"
"jiguancheng"	"jg_13_guard3_reinf_fight"	"img_laser.png"	"L2 · 齿轮阵"
"jiguancheng"	"jg_02_lift"	"img_laser.png"	"L2 · 升降梯（G2 已开）"
"jiguancheng"	"jg_02_ladder"	"img_laser.png"	"L2 · 西爬梯（险路）"
"jiguancheng"	"jg_03_arrive_corridor"	"img_corridor.png"	"L3 · 枢机回廊"
"jiguancheng"	"jg_13_pivot_key"	"img_corridor.png"	"L3 · 暗格 · 零件箱"
"jiguancheng"	"jg_13_keeper_note"	"img_corridor.png"	"L3 · 守城人笔记"
"jiguancheng"	"jg_05_rune_corridor"	"img_corridor.png"	"L3 · 壁雕 · 墨门机关总图（铭文 3/4）"
"jiguancheng"	"jg_13_gearbest"	"img_corridor.png"	"L3 · 中央桥下"
"jiguancheng"	"jg_13_gearbest_win"	"img_corridor.png"	"L3 · 中央桥下"
"jiguancheng"	"jg_02_pivot_bridge"	"img_corridor.png"	"L3 · 枢机桥（G3 已开）"
"jiguancheng"	"jg_21_arrive_core"	"img_corridor.png"	"L4 · 核心密室"
"jiguancheng"	"jg_05_rune_core"	"img_corridor.png"	"L4 · 枢机核心壁雕（铭文 4/4）"
"jiguancheng"	"jg_24_keeper_rel_ac"	"img_zhuyuan_book.png"	"L4 · 静室遗物"
"jiguancheng"	"jg_22_colossus"	"img_corridor.png"	"L4 · 枢机大殿 · 决战"
"jiguancheng"	"jg_colossus_round"	"img_corridor.png"	"L4 · 枢机大殿 · 激战"
"jiguancheng"	"jg_23_colossus_down"	"img_corridor.png"	"L4 · 枢机大殿"
"jiguancheng"	"jg_30_box"	"img_zhuyuan_book.png"	"L4 · 密匣石台"
"jiguancheng"	"jg_31_exit"	"img_corridor.png"	"L4 · 撤离阵"
"jiguancheng"	"jg_32_card"	""	""
"jiguancheng"	"jg_25_keeper"	"img_zhuyuan_book.png"	"L4 · 静室"
"jiguancheng"	"jg_keeper_round"	"img_zhuyuan_book.png"	"L4 · 静室 · 激战"
"jiguancheng"	"jg_26_keeper_freed"	"img_zhuyuan_book.png"	"L4 · 静室"
"jiguancheng"	"jg_40_death"	""	""
"jiguancheng"	"jg_40_death_colossus"	""	""
"jiguancheng"	"jg_41_death_keeper"	""	""
"jingjiling"	"jj_00"	"jingjiling_bg.png"	"寂静岭 · 小镇入口"
"jingjiling"	"jj_hub"	"jingjiling_bg.png"	"寂静岭 · 主街"
"jingjiling"	"jj_radio"	"jingjiling_bg.png"	"寂静岭 · 雾巷口的收音机"
"jingjiling"	"jj_hospital"	"jingjiling_bg.png"	"寂静岭 · 废弃医院"
"jingjiling"	"jj_school"	"jingjiling_bg.png"	"寂静岭 · 旧校舍"
"jingjiling"	"jj_comic"	"jingjiling_bg.png"	"寂静岭 · 漫画书屋"
"jingjiling"	"jj_survivor"	"jingjiling_bg.png"	"寂静岭 · 关紧门窗的屋子"
"jingjiling"	"jj_pastor"	"jingjiling_bg.png"	"寂静岭 · 半塌的礼拜堂"
"jingjiling"	"jj_close"	"jingjiling_bg.png"	"寂静岭 · 敲击声的源头"
"jingjiling"	"jj_prelude"	"img_laser.png"	"寂静岭 · 锈蚀的十字街心"
"jingjiling"	"jj_01"	"img_zhuyuan_book.png"	"锈蚀十字街心"
"jingjiling"	"jj_round"	"img_laser.png"	"决战 · 十字街心"
"jingjiling"	"jj_end_look"	""	""
"jingjiling"	"jj_end_souvenir"	""	""
"jingjiling"	"jj_end_stay"	""	""
"jingjiling"	"jj_card"	""	""
"jingjiling"	"jj_death"	""	""
"jishengqianye"	"js_00"	"jishengqianye_bg.png"	"F1 歌剧院 · 前厅"
"jishengqianye"	"js_00_note"	"img_nexus.png"	"F1 · 前台任务栏"
"jishengqianye"	"js_f1_foyer"	"img_nexus.png"	"F1 · 剧场前厅门廊"
"jishengqianye"	"js_f1_dress"	"img_nexus.png"	"F1 · 后台化妆间"
"jishengqianye"	"js_f1_stage"	"img_nexus.png"	"F1 · 主舞台"
"jishengqianye"	"js_f1_scientist"	"img_nexus.png"	"F1 · 后台 · 克丽丝"
"jishengqianye"	"js_f1_storage"	"img_nexus.png"	"F1 · 后台储物间"
"jishengqianye"	"js_f2_tower"	"img_corridor.png"	"F2 · 封锁街道"
"jishengqianye"	"js_f2_clinic"	"img_corridor.png"	"F2 · 废弃救护站"
"jishengqianye"	"js_f2_clinic_sample"	"img_corridor.png"	"F2 · 救护站样本室"
"jishengqianye"	"js_f2_morgue"	"img_corridor.png"	"F2 · 法医处"
"jishengqianye"	"js_f2_doc"	"img_corridor.png"	"F2 · 法医档案"
"jishengqianye"	"js_f2_officer"	"img_corridor.png"	"F2 · 警戒塔 · 布伦"
"jishengqianye"	"js_f2_alley"	"img_corridor.png"	"F2 · 黑巷"
"jishengqianye"	"js_f2_survivor"	"img_corridor.png"	"F2 · 救护站前 · 幸存者梅"
"jishengqianye"	"js_f3_lobby"	"img_zhuyuan_book.png"	"F3 · 研究所中庭大厅"
"jishengqianye"	"js_f3_archive"	"img_zhuyuan_book.png"	"F3 · 机密档案室"
"jishengqianye"	"js_f3_sample"	"img_zhuyuan_book.png"	"F3 · 样本室"
"jishengqianye"	"js_f3_med"	"img_zhuyuan_book.png"	"F3 · 病历中心"
"jishengqianye"	"js_f3_atrium"	"img_zhuyuan_book.png"	"F3 · 中庭机组"
"jishengqianye"	"js_f3_cultivate"	"img_zhuyuan_book.png"	"F3 · 培育舱"
"jishengqianye"	"js_f3_decision"	"img_zhuyuan_book.png"	"F3 · 聚合体深室闸前"
"jishengqianye"	"js_f3_bossgate"	"img_zhuyuan_book.png"	"F3 · 聚合体深室"
"jishengqianye"	"js_boss_round"	"img_zhuyuan_book.png"	"F3 · 聚合体深室"
"jishengqianye"	"js_win_purge"	"img_zhuyuan_book.png"	"F3 · 聚合体残骸"
"jishengqianye"	"js_win_coexist"	"img_zhuyuan_book.png"	"F3 · 聚合体王座"
"jishengqianye"	"js_win_selfdestruct"	"img_zhuyuan_book.png"	"F3 · 聚合体王座"
"jishengqianye"	"js_card"	""	""
"jishengqianye"	"js_death"	""	""
"jishujing"	"jj2_00"	"jishujing_bg.png"	"梦境边缘 ≪任务发布≫"
"jishujing"	"jj2_l1_hub"	"img_zhuyuan_book.png"	"L1 · 榆树街"
"jishujing"	"jj2_l1_house"	"img_zhuyuan_book.png"	"L1 · 梦中小屋"
"jishujing"	"jj2_l1_tree"	"img_zhuyuan_book.png"	"L1 · 街心榆树"
"jishujing"	"jj2_l1_statue"	"img_zhuyuan_book.png"	"L1 · 街道雕像"
"jishujing"	"jj2_l1_door"	"img_zhuyuan_book.png"	"L1 · 梦境之门"
"jishujing"	"jj2_l1_kids"	"img_zhuyuan_book.png"	"L1 · 榆树街"
"jishujing"	"jj2_fight_l1"	"img_corridor.png"	"L1 · 榆树街暗影带"
"jishujing"	"jj2_l2_hub"	"img_corridor.png"	"L2 · 梦境学校"
"jishujing"	"jj2_l2_desk"	"img_corridor.png"	"L2 · 教室课桌"
"jishujing"	"jj2_l2_clock"	"img_corridor.png"	"L2 · 失控时钟"
"jishujing"	"jj2_l2_window"	"img_corridor.png"	"L2 · 窗外"
"jishujing"	"jj2_l2_furnace_door"	"img_corridor.png"	"L2 · 锅炉房铁门"
"jishujing"	"jj2_l2_teacher"	"img_corridor.png"	"L2 · 教师办公室"
"jishujing"	"jj2_fight_l2"	"img_corridor.png"	"L2 · 教室"
"jishujing"	"jj2_l3_hub"	"img_zhuyuan_book.png"	"L3 · 弗莱迪的锅炉房"
"jishujing"	"jj2_l3_boiler"	"img_zhuyuan_book.png"	"L3 · 熔炉本体"
"jishujing"	"jj2_l3_memory"	"img_zhuyuan_book.png"	"L3 · 记忆碎片"
"jishujing"	"jj2_l3_mirror"	"img_zhuyuan_book.png"	"L3 · 裂镜"
"jishujing"	"jj2_l3_wall"	"img_zhuyuan_book.png"	"L3 · 锈墙刻痕"
"jishujing"	"jj2_l3_ghost"	"img_zhuyuan_book.png"	"L3 · 炉边"
"jishujing"	"jj2_l3_flash"	"img_zhuyuan_book.png"	"L3 · 记忆回潮区"
"jishujing"	"jj2_fight_l3"	"img_zhuyuan_book.png"	"L3 · 蒸汽锅炉侧"
"jishujing"	"jj2_boss"	"img_laser.png"	"L3 · 锅炉核心 · 决战处"
"jishujing"	"jj2_boss_round"	"img_laser.png"	"L3 · 锅炉核心 · 决战"
"jishujing"	"jj2_end_flee"	"img_laser.png"	"契约边界 · 醒来"
"jishujing"	"jj2_end_sleep"	"img_laser.png"	"梦境最深 · 与他共眠"
"jishujing"	"jj2_end_share"	"img_laser.png"	"现实边缘 · 把梦交给同伴"
"jishujing"	"jj2_42_card"	""	""
"jishujing"	"jj2_50_death"	""	""
"juluoji"	"jl_00"	"juluoji_bg.png"	"侏罗纪公园 · 游客中心"
"juluoji"	"jl_01"	"img_zhuyuan_book.png"	"L1 · 园区"
"juluoji"	"jl_02_powerlog"	"img_zhuyuan_book.png"	"L1 · 断电控制台"
"juluoji"	"jl_03_bait"	"img_zhuyuan_book.png"	"L1 · 售货亭冰柜"
"juluoji"	"jl_04_monitor"	"img_zhuyuan_book.png"	"L1 · 监控视频墙"
"juluoji"	"jl_05_guide"	"img_zhuyuan_book.png"	"L1 · 园区导览牌"
"juluoji"	"jl_02_arrive_jungle"	"img_horde.png"	"L2 · 丛林入口"
"juluoji"	"jl_rap_pack_fight"	"img_horde.png"	"L2 · 丛林 · 追击战"
"juluoji"	"jl_02_jungle_hub"	"img_horde.png"	"L2 · 丛林"
"juluoji"	"jl_06_track"	"img_horde.png"	"L2 · 泥泞足印"
"juluoji"	"jl_07_marks"	"img_horde.png"	"L2 · 撕抓树痕"
"juluoji"	"jl_08_outpost"	"img_horde.png"	"L2 · 岗哨补给箱"
"juluoji"	"jl_03_arrive_fence"	"img_laser.png"	"L3 · 围栏区"
"juluoji"	"jl_09_fuse"	"img_laser.png"	"L3 · 围栏主电闸"
"juluoji"	"jl_10_observatory"	"img_laser.png"	"L3 · 围场观察台"
"juluoji"	"jl_13_trex"	"img_laser.png"	"L3 · 围场 · 决战"
"juluoji"	"jl_trex_round"	"img_laser.png"	"L3 · 围场 · 激战"
"juluoji"	"jl_13_trex_down"	"img_laser.png"	"L3 · 围场"
"juluoji"	"jl_11_exit"	"img_laser.png"	"L3 · 直升机撤离台"
"juluoji"	"jl_12_card"	""	""
"juluoji"	"jl_12_granger"	"img_zhuyuan_book.png"	"L1 · 游客中心"
"juluoji"	"jl_12_survivor"	"img_horde.png"	"L2 · 丛林"
"juluoji"	"jl_12_guard"	"img_laser.png"	"L3 · 围栏区"
"juluoji"	"jl_40_death"	""	""
"juluoji"	"jl_40_death_trex"	""	""
"lanshan"	"ls_00"	"lanshan_bg.png"	"蓝山要塞 · 南门"
"lanshan"	"ls_open_1"	"img_laser.png"	"南城墙 · 直面攻城营盘"
"lanshan"	"ls_open_2"	"img_zhuyuan_book.png"	"城内 · 被山抱住的街巷"
"lanshan"	"ls_hub"	"img_redqueen.png"	"城中广场 · 誓师与炊烟"
"lanshan"	"ls_pt_fire"	"img_laser.png"	"山腰烽火台 · 蓝山之主峰"
"lanshan"	"ls_pt_mem"	"img_zhuyuan_book.png"	"纪念台 · 名字之墙"
"lanshan"	"ls_pt_stone"	"img_redqueen.png"	"石匠营 · 凿不断的山脊"
"lanshan"	"ls_n_veteran"	"img_zhuyuan_book.png"	"城中广场 · 与老卒对谈"
"lanshan"	"ls_n_veteran2"	"img_zhuyuan_book.png"	"守者 · 攻城之前的一句话"
"lanshan"	"ls_pre_1"	"img_zhuyuan_book.png"	"西门瓮城 · 至死方休的关"
"lanshan"	"ls_pre_2"	"img_redqueen.png"	"瓮城 · 攻城巨魔督军"
"lanshan"	"ls_01"	"img_zhuyuan_book.png"	"瓮城 · 决战处"
"lanshan"	"ls_round"	"img_laser.png"	"决战处"
"lanshan"	"ls_card"	""	""
"lanshan"	"ls_death"	""	""
"lanshan"	"ls_end_view"	"img_laser.png"	"烽火台 · 结局 · 望山到天明"
"lanshan"	"ls_end_souv"	"img_zhuyuan_book.png"	"石匠营 · 结局 · 带走守山石"
"lanshan"	"ls_end_stay"	"img_redqueen.png"	"瓮城 · 结局 · 留下守一夜"
"mengguijie"	"mg_00"	"mengguijie_bg.png"	"梦境 · 锅炉房"
"mengguijie"	"mg_hub"	"mengguijie_bg.png"	"梦境 · 锅炉房边缘"
"mengguijie"	"mg_basement"	"mengguijie_bg.png"	"梦境 · 锅炉迷宫"
"mengguijie"	"mg_dream"	"mengguijie_bg.png"	"梦境 · 大钟楼"
"mengguijie"	"mg_spring"	"mengguijie_bg.png"	"梦境 · 泉水街"
"mengguijie"	"mg_graffiti"	"mengguijie_bg.png"	"锅炉房 · 墙上的字"
"mengguijie"	"mg_kids"	"mengguijie_bg.png"	"梦境 · 地下游乐场"
"mengguijie"	"mg_parent"	"mengguijie_bg.png"	"梦境 · 老屋门廊"
"mengguijie"	"mg_drowsy"	"mengguijie_bg.png"	"梦境 · 困意边缘"
"mengguijie"	"mg_prelude"	"img_laser.png"	"锅炉房 · 最深一扇门"
"mengguijie"	"mg_01"	"img_zhuyuan_book.png"	"梦境 · 弗莱迪的锅炉房"
"mengguijie"	"mg_round"	"img_laser.png"	"决战 · 梦境锅炉房"
"mengguijie"	"mg_end_look"	""	""
"mengguijie"	"mg_end_souvenir"	""	""
"mengguijie"	"mg_end_stay"	""	""
"mengguijie"	"mg_card"	""	""
"mengguijie"	"mg_death"	""	""
"miwu"	"mw_00"	"miwu_bg.png"	"迷雾 · 超市门口"
"miwu"	"mw_hub"	"miwu_bg.png"	"超市 · 中庭货架区"
"miwu"	"mw_pt_window"	"miwu_bg.png"	"超市 · 落地橱窗"
"miwu"	"mw_pt_note"	"miwu_bg.png"	"超市 · 货架检修间"
"miwu"	"mw_pt_coldroom"	"miwu_bg.png"	"超市 · 冷库门前"
"miwu"	"mw_pt_aisle"	"miwu_bg.png"	"超市 · 罐头货道"
"miwu"	"mw_pt_pharmacy"	"miwu_bg.png"	"超市 · 药品架"
"miwu"	"mw_np_clerk"	"miwu_bg.png"	"超市 · 收银台工事"
"miwu"	"mw_np_depot"	"miwu_bg.png"	"超市 · 员工区"
"miwu"	"mw_01b_prep"	"miwu_bg.png"	"超市地下 · 雾渊"
"miwu"	"mw_01"	"img_zhuyuan_book.png"	"超市地下 · 雾渊"
"miwu"	"mw_round"	"img_laser.png"	"超市地下 · 决战处"
"miwu"	"mw_end_choice"	"miwu_bg.png"	"决战之后 · 超市门口"
"miwu"	"mw_card"	""	""
"miwu"	"mw_death"	""	""
"mojiao"	"mj_00"	"mojiao_bg.png"	"血月山道 · 山脚"
"mojiao"	"mj_01"	"img_zhuyuan_book.png"	"L1 · 血月山道"
"mojiao"	"mj_02_moon_mark"	"img_zhuyuan_book.png"	"L1 · 血月刻石"
"mojiao"	"mj_02_sheath"	"img_zhuyuan_book.png"	"L1 · 断裂剑鞘"
"mojiao"	"mj_03_alt_path"	"img_zhuyuan_book.png"	"L1 · 巡山暗道"
"mojiao"	"mj_01_fight_jiaozhong"	"img_zhuyuan_book.png"	"L1 · 血月山道 · 遭遇"
"mojiao"	"mj_04_gate"	"img_zhuyuan_book.png"	"L1 · 登坛牌坊（G1 已开）"
"mojiao"	"mj_05_arrive_qian"	"img_redqueen.png"	"L2 · 总坛前殿"
"mojiao"	"mj_05_rost"	"img_redqueen.png"	"L2 · 影卫名录"
"mojiao"	"mj_05_ding"	"img_redqueen.png"	"L2 · 铜鼎机关"
"mojiao"	"mj_06_hufa_fight"	"img_redqueen.png"	"L2 · 前殿 · 会护法"
"mojiao"	"mj_06_hufa_win"	"img_redqueen.png"	"L2 · 前殿"
"mojiao"	"mj_06_gate"	"img_redqueen.png"	"L2 · 前殿正门（G2 已开）"
"mojiao"	"mj_10_arrive_pool"	"img_redqueen.png"	"L3 · 血池殿"
"mojiao"	"mj_10_hongshang"	"img_redqueen.png"	"L3 · 血池殿 · 红衣使者"
"mojiao"	"mj_05_arrive_qian_hint"	"img_redqueen.png"	"L3 · 血池殿"
"mojiao"	"mj_12_trial_stele"	"img_redqueen.png"	"L3 · 试炼碑"
"mojiao"	"mj_13_puppet"	"img_redqueen.png"	"L3 · 四方傀儡窟"
"mojiao"	"mj_20_trial"	"img_redqueen.png"	"L3 · 血池 · 试炼起"
"mojiao"	"mj_pool_round"	"img_redqueen.png"	"L3 · 血池 · 激战"
"mojiao"	"mj_21_trial_done"	"img_redqueen.png"	"L3 · 血池 · 试炼毕"
"mojiao"	"mj_22_gate_pool"	"img_redqueen.png"	"L3 · 血池殿门（G3 已开）"
"mojiao"	"mj_22_arrive_lord"	"img_corridor.png"	"L4 · 教主密室"
"mojiao"	"mj_21_throne"	"img_corridor.png"	"L4 · 教主宝座"
"mojiao"	"mj_21_tome"	"img_corridor.png"	"L4 · 秘术书 · 残卷"
"mojiao"	"mj_23_ghost"	"img_corridor.png"	"L4 · 前朝残魂"
"mojiao"	"mj_30_lord"	"img_corridor.png"	"L4 · 教主密室 · 决战"
"mojiao"	"mj_lord_round"	"img_corridor.png"	"L4 · 教主密室 · 激战"
"mojiao"	"mj_31_lord_down"	"img_corridor.png"	"L4 · 教主密室"
"mojiao"	"mj_40_ending"	"img_corridor.png"	"L4 · 教主密室"
